vendor_number,VendorName,brand,TotalSalesDollars,TotalSalesQuantity,TotalSalesPrice,TotalExciseTax,TotalPurchaseDollars,TotalPurchaseQuantity,VendorPurchasePrice,ActualProductPrice,TotalFreightCost,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio
10754,PERFECTA WINES,20516,5599.439999999999,56.0,1899.81,6.260000000000001,1486.3200000000002,22,67.56,67.56,28720.52,4113.119999999999,73.45591702027346,2.5454545454545454,3.767317939609235
10754,PERFECTA WINES,20517,2411.3299999999995,67.0,1367.6200000000001,7.430000000000003,821.1600000000001,36,22.81,22.81,28720.52,1590.1699999999994,65.94576437069998,1.8611111111111112,2.9364922792147685
10754,PERFECTA WINES,20519,968.4900000000004,51.0,569.7000000000002,5.660000000000003,201.28,16,12.58,12.58,28720.52,767.2100000000004,79.2171318237669,3.1875,4.811655405405407
10754,PERFECTA WINES,20520,831.6800000000002,32.0,571.7800000000001,3.549999999999999,121.31,7,17.33,17.33,28720.52,710.3700000000001,85.41386110042323,4.571428571428571,6.8558239221828385
10754,PERFECTA WINES,20521,704.85,15.0,234.95000000000002,1.6700000000000004,525.47,17,30.91,30.91,28720.52,179.38,25.44938639426828,0.8823529411764706,1.3413705825261195
10754,PERFECTA WINES,21000,3600.1599999999976,84.0,1554.63,9.35,2458.18,89,27.62,27.62,28720.52,1141.9799999999977,31.72025687747207,0.9438202247191011,1.4645632134343285
10754,PERFECTA WINES,21001,7396.889999999952,611.0,4077.6299999999665,67.87999999999988,6907.680000000009,936,7.38,7.38,28720.52,489.20999999994274,6.613725498147815,0.6527777777777778,1.070821172955311
10754,PERFECTA WINES,21392,287.76,24.0,23.98,2.7,198.48,24,8.27,8.27,28720.52,89.28,31.02585487906589,1.0,1.4498186215235793
10754,PERFECTA WINES,21431,2299.75,25.0,1011.89,2.7900000000000005,1382.76,23,60.12,60.12,28720.52,916.99,39.87346450701163,1.0869565217391304,1.6631591888686394
10754,PERFECTA WINES,21435,835.7800000000001,22.0,341.91,2.46,198.64,8,24.83,24.83,28720.52,637.1400000000001,76.23297997080572,2.75,4.207511075312123
10754,PERFECTA WINES,21438,1759.8400000000001,16.0,989.91,1.7800000000000002,1213.76,16,75.86,75.86,28720.52,546.0800000000002,31.03009364487681,1.0,1.4499077247561298
10754,PERFECTA WINES,21440,2609.97,3.0,869.99,0.34,1751.67,3,583.89,583.89,28720.52,858.2999999999997,32.88543546477545,1.0,1.4899895528267308
10754,PERFECTA WINES,21445,687.9200000000001,8.0,429.95,0.89,55.48,1,55.48,55.48,28720.52,632.44,91.93510873357367,8.0,12.399423215573181
10754,PERFECTA WINES,21446,299.88000000000005,12.0,149.94,1.3400000000000003,136.0,8,17.0,17.0,28720.52,163.88000000000005,54.648526077097515,1.5,2.2050000000000005
10754,PERFECTA WINES,21447,1115.8799999999999,12.0,650.93,1.33,179.97,3,59.99,59.99,28720.52,935.9099999999999,83.87192171201204,4.0,6.200366727787964
10754,PERFECTA WINES,21449,647.88,12.0,269.95,1.34,217.38,6,36.23,36.23,28720.52,430.5,66.44749027597703,2.0,2.98040298095501
10754,PERFECTA WINES,21450,719.85,3.0,239.95,0.34,479.91,3,159.97,159.97,28720.52,239.94,33.331944155032296,1.0,1.4999687441395262
10754,PERFECTA WINES,21453,2309.8500000000004,15.0,1231.92,1.6700000000000002,1805.4,17,106.2,106.2,28720.52,504.4500000000003,21.839080459770123,0.8823529411764706,1.2794117647058825
10754,PERFECTA WINES,21455,1434.93,7.0,614.97,0.78,674.3,5,134.86,134.86,28720.52,760.6300000000001,53.008160676827444,1.4,2.12802906718078
10754,PERFECTA WINES,21458,1087.84,16.0,679.9,1.7800000000000002,410.66999999999996,9,45.63,45.63,28720.52,677.17,62.24904397705545,1.7777777777777777,2.6489395378284266
10754,PERFECTA WINES,21461,1101.81,19.0,463.92,2.1100000000000003,359.91,9,39.99,39.99,28720.52,741.8999999999999,67.33465842568137,2.111111111111111,3.061348670500958
10754,PERFECTA WINES,21463,1399.9,10.0,839.94,1.11,1047.53,11,95.23,95.23,28720.52,352.3700000000001,25.171083648832067,0.9090909090909091,1.3363817742689947
10754,PERFECTA WINES,21466,3149.9300000000003,7.0,899.98,0.79,2086.0699999999997,7,298.01,298.01,28720.52,1063.8600000000006,33.774083868530425,1.0,1.5099828864803198
10754,PERFECTA WINES,21467,3450.71,29.0,1189.8999999999999,3.2500000000000004,2297.68,28,82.06,82.06,28720.52,1153.0300000000002,33.41428285773073,1.0357142857142858,1.501823578566206
10754,PERFECTA WINES,21468,947.88,12.0,552.93,1.32,708.24,13,54.48,54.48,28720.52,239.64,25.281681225471576,0.9230769230769231,1.338359878007455
10754,PERFECTA WINES,21470,2050.9300000000003,7.0,585.98,0.79,1915.0,10,191.5,191.5,28720.52,135.9300000000003,6.627724983300272,0.7,1.070981723237598
10754,PERFECTA WINES,21471,375.92,8.0,187.96,0.89,181.92,6,30.32,30.32,28720.52,194.00000000000003,51.60672483507129,1.3333333333333333,2.066402814423923
10754,PERFECTA WINES,21473,117.98,2.0,58.99,0.22,77.62,2,38.81,38.81,28720.52,40.36,34.209187997965756,1.0,1.519969080133986
10754,PERFECTA WINES,21481,399.92,8.0,149.97,0.89,170.05,5,34.01,34.01,28720.52,229.87,57.478995799159826,1.6,2.3517788885621873
10754,PERFECTA WINES,21485,1079.7,30.0,647.82,3.34,162.54,7,23.22,23.22,28720.52,917.1600000000001,84.94581828285635,4.285714285714286,6.6426725729051315
10754,PERFECTA WINES,21502,1538.1500000000005,85.0,1341.2600000000004,9.370000000000003,271.92,24,11.33,11.33,28720.52,1266.2300000000005,82.32162012807593,3.5416666666666665,5.656626949102679
10754,PERFECTA WINES,21503,804.6500000000002,35.0,643.7200000000001,3.8700000000000006,40.26,3,13.42,13.42,28720.52,764.3900000000002,94.99658236500342,11.666666666666666,19.986338797814213
10754,PERFECTA WINES,21504,719.28,72.0,59.940000000000005,8.1,571.2,84,6.8,6.8,28720.52,148.07999999999993,20.587253920587244,0.8571428571428571,1.2592436974789913
10754,PERFECTA WINES,21520,574.77,23.0,49.98,2.59,193.44,12,16.12,16.12,28720.52,381.33,66.34479878908085,1.9166666666666667,2.971308933002481
10754,PERFECTA WINES,21645,927.6800000000001,32.0,579.8000000000001,3.55,489.32000000000005,26,18.82,18.82,28720.52,438.36,47.253363228699556,1.2307692307692308,1.895855472901169
10754,PERFECTA WINES,21699,838.1500000000003,235.0,199.94000000000014,26.33,150.57,63,2.39,2.39,28720.52,687.5800000000004,82.03543518463283,3.7301587301587302,5.5665139137942505
10754,PERFECTA WINES,21830,749.85,15.0,199.96,1.6800000000000002,387.0,12,32.25,32.25,28720.52,362.85,48.389677935587116,1.25,1.9375968992248063
10754,PERFECTA WINES,21831,1403.6100000000001,39.0,503.86000000000007,4.3500000000000005,603.72,26,23.22,23.22,28720.52,799.8900000000001,56.98805223673242,1.5,2.324935400516796
10754,PERFECTA WINES,22022,2299.3399999999997,66.0,1599.5400000000002,7.300000000000007,1555.6100000000001,71,21.91,21.91,28720.52,743.7299999999996,32.34536867100993,0.9295774647887324,1.4780954095178094
10754,PERFECTA WINES,22028,3449.3099999999963,69.0,2249.5499999999993,7.640000000000005,1224.3600000000001,36,34.01,34.01,28720.52,2224.949999999996,64.50420518886382,1.9166666666666667,2.8172351269234506
10754,PERFECTA WINES,22075,929.69,31.0,539.82,3.4499999999999993,20.4,1,20.4,20.4,28720.52,909.2900000000001,97.80572018629866,31.0,45.57303921568628
10754,PERFECTA WINES,22105,639.84,16.0,479.88000000000005,1.7700000000000002,159.96,6,26.66,26.66,28720.52,479.88,75.0,2.6666666666666665,4.0
10754,PERFECTA WINES,22456,1530.2600000000002,74.0,742.6500000000002,8.240000000000004,1008.1300000000001,73,13.81,13.81,28720.52,522.1300000000001,34.12034556219205,1.0136986301369864,1.5179193159612352
10754,PERFECTA WINES,22950,2638.0899999999974,91.0,1420.5100000000002,10.099999999999996,1004.94,54,18.61,18.61,28720.52,1633.1499999999974,61.90653086134282,1.6851851851851851,2.625121897824743
10754,PERFECTA WINES,23039,1449.71,29.0,699.86,3.2199999999999998,728.4200000000001,22,33.11,33.11,28720.52,721.29,49.754088748784234,1.3181818181818181,1.9902116910573568
10754,PERFECTA WINES,23137,74.99,1.0,74.99,0.11,23.97,1,23.97,23.97,28720.52,51.019999999999996,68.03573809841312,1.0,3.128493950771798
10754,PERFECTA WINES,23145,1275.5600000000002,44.0,985.6600000000002,4.860000000000002,38.4,2,19.2,19.2,28720.52,1237.16,96.98955752767411,22.0,33.21770833333334
10754,PERFECTA WINES,23146,1379.3100000000002,69.0,819.5900000000003,7.650000000000007,1015.92,83,12.24,12.24,28720.52,363.3900000000002,26.345781586445412,0.8313253012048193,1.357695487833688
10754,PERFECTA WINES,23147,2334.319999999998,168.0,1123.1900000000005,18.67999999999998,719.0999999999999,90,7.99,7.99,28720.52,1615.219999999998,69.19445491620684,1.8666666666666667,3.246168822138782
10754,PERFECTA WINES,23149,3032.589999999996,241.0,1149.0800000000006,26.90999999999997,1921.3899999999996,271,7.09,7.09,28720.52,1111.1999999999964,36.64194632310988,0.8892988929889298,1.578331312227084
10754,PERFECTA WINES,23151,1082.4300000000003,57.0,664.6500000000002,6.330000000000003,786.87,63,12.49,12.49,28720.52,295.5600000000003,27.30522989939305,0.9047619047619048,1.3756147775363152
10754,PERFECTA WINES,23173,3987.149999999995,285.0,1538.9000000000008,31.829999999999973,311.85,33,9.45,9.45,28720.52,3675.299999999995,92.17862382905082,8.636363636363637,12.78547378547377
10754,PERFECTA WINES,23185,845.5300000000002,47.0,377.7900000000001,5.230000000000001,201.94,23,8.78,8.78,28720.52,643.5900000000001,76.11675517131266,2.0434782608695654,4.187035753194019
10754,PERFECTA WINES,23186,1609.3000000000002,70.0,942.5900000000003,7.770000000000007,322.08,24,13.42,13.42,28720.52,1287.2200000000003,79.98632946001368,2.9166666666666665,4.996584699453552
10754,PERFECTA WINES,23377,167.88,12.0,13.99,1.35,111.96,12,9.33,9.33,28720.52,55.92,33.30950679056469,1.0,1.4994640943193998
10754,PERFECTA WINES,23391,2799.599999999999,40.0,2099.7,4.430000000000001,627.51,13,48.27,48.27,28720.52,2172.0899999999992,77.58572653236176,3.076923076923077,4.461442845532341
10754,PERFECTA WINES,23632,10137.659999999949,634.0,4876.9499999999625,70.5599999999999,8482.159999999998,916,9.26,9.26,28720.52,1655.499999999951,16.33019848761903,0.6921397379912664,1.1951743423844812
10754,PERFECTA WINES,23633,1149.3200000000004,68.0,758.5500000000003,7.540000000000005,193.4,20,9.67,9.67,28720.52,955.9200000000004,83.17265861552919,3.4,5.942709410548089
10754,PERFECTA WINES,23745,2393.94,6.0,398.99,0.68,1628.52,6,271.42,271.42,28720.52,765.4200000000001,31.9732324118399,1.0,1.470009579249871
10754,PERFECTA WINES,23747,942.7700000000001,23.0,614.85,2.5500000000000003,27.88,1,27.88,27.88,28720.52,914.8900000000001,97.04275698208471,23.0,33.81527977044477
10754,PERFECTA WINES,23750,419.94,6.0,279.96,0.66,90.9,2,45.45,45.45,28720.52,329.03999999999996,78.35405057865408,3.0,4.6198019801980195
10754,PERFECTA WINES,23752,1907.4700000000003,53.0,467.87000000000006,5.9399999999999995,282.24,12,23.52,23.52,28720.52,1625.2300000000002,85.20343701342617,4.416666666666667,6.758326247165534
10754,PERFECTA WINES,23753,449.93999999999994,6.0,374.95,0.66,49.66,1,49.66,49.66,28720.52,400.28,88.96297284082323,6.0,9.060410793395086
10754,PERFECTA WINES,23763,1165.78,22.0,900.83,2.43,465.40000000000003,13,35.8,35.8,28720.52,700.3799999999999,60.07823088404329,1.6923076923076923,2.504899011602922
10754,PERFECTA WINES,23768,1011.7700000000001,23.0,483.89000000000004,2.56,59.86,2,29.93,29.93,28720.52,951.9100000000001,94.08363560888344,11.5,16.90227196792516
10754,PERFECTA WINES,23769,1791.8400000000001,16.0,1231.8899999999999,1.7700000000000002,1547.28,21,73.68,73.68,28720.52,244.56000000000017,13.6485400482186,0.7619047619047619,1.158058011478207
10754,PERFECTA WINES,23771,4349.700000000001,30.0,289.98,3.37,2806.2,30,93.54,93.54,28720.52,1543.500000000001,35.485205876267344,1.0,1.550032071840924
10754,PERFECTA WINES,23772,1607.88,12.0,535.96,1.3500000000000003,1469.6500000000003,17,86.45,86.45,28720.52,138.2299999999998,8.597034604572466,0.7058823529411765,1.0940564079882964
10754,PERFECTA WINES,23777,2063.84,16.0,386.97,1.8,784.44,9,87.16,87.16,28720.52,1279.4,61.991239630979145,1.7777777777777777,2.630972413441436
10754,PERFECTA WINES,23780,1229.85,15.0,737.91,1.6700000000000004,385.21,7,55.03,55.03,28720.52,844.6399999999999,68.67829410090661,2.142857142857143,3.1926741258015108
10754,PERFECTA WINES,23807,559.7200000000001,28.0,499.7500000000001,3.08,151.92,12,12.66,12.66,28720.52,407.8000000000002,72.85785750017868,2.3333333333333335,3.6843075302790953
10754,PERFECTA WINES,23896,987.2400000000005,76.0,714.4500000000004,8.390000000000002,303.2,40,7.58,7.58,28720.52,684.0400000000004,69.28811636481504,1.9,3.2560686015831153
10754,PERFECTA WINES,23898,3024.219999999992,178.0,1478.1300000000006,19.809999999999974,1144.0800000000002,126,9.08,9.08,28720.52,1880.139999999992,62.16941889148265,1.4126984126984128,2.643364100412551
10754,PERFECTA WINES,23900,4256.449999999992,355.0,1942.3800000000012,39.539999999999964,3337.47,423,7.89,7.89,28720.52,918.9799999999918,21.59029237979992,0.8392434988179669,1.2753522878108243
10754,PERFECTA WINES,23902,2030.7300000000007,127.0,1247.2200000000005,14.109999999999989,568.08,54,10.52,10.52,28720.52,1462.6500000000005,72.0258232261305,2.3518518518518516,3.5747253907900305
10754,PERFECTA WINES,23961,934.83,17.0,824.85,1.8800000000000006,73.32,2,36.66,36.66,28720.52,861.51,92.15686274509804,8.5,12.750000000000002
10754,PERFECTA WINES,23962,856.5900000000001,41.0,583.7200000000001,4.54,151.92,12,12.66,12.66,28720.52,704.6700000000002,82.26456064161385,3.4166666666666665,5.6384281200631925
10754,PERFECTA WINES,23964,643.7200000000001,28.0,620.7300000000001,3.08,517.63,37,13.99,13.99,28720.52,126.09000000000015,19.587708941775947,0.7567567567567568,1.2435909819755426
10754,PERFECTA WINES,24001,628.6299999999999,37.0,169.9,4.14,512.1600000000001,44,11.64,11.64,28720.52,116.4699999999998,18.527591747132625,0.8409090909090909,1.2274094033114646
10754,PERFECTA WINES,24055,1127.1599999999999,84.0,81.94,9.45,783.72,84,9.33,9.33,28720.52,343.4399999999998,30.46949856275949,1.0,1.4382177308222321
10754,PERFECTA WINES,24145,251.64,36.0,13.98,2.0300000000000002,229.92,48,4.79,4.79,28720.52,21.72,8.631378159275155,0.75,1.0944676409185803
10754,PERFECTA WINES,24165,1274.85,15.0,679.92,1.6700000000000002,662.28,12,55.19,55.19,28720.52,612.5699999999999,48.05035886574891,1.25,1.9249411125203841
10754,PERFECTA WINES,24166,1724.77,23.0,974.87,2.5600000000000005,201.32,4,50.33,50.33,28720.52,1523.45,88.32771905819327,5.75,8.567305781839858
10754,PERFECTA WINES,24191,503.7600000000001,24.0,379.8200000000001,2.65,110.32,8,13.79,13.79,28720.52,393.4400000000001,78.10068286485628,3.0,4.566352429296593
10754,PERFECTA WINES,24195,694.7400000000001,26.0,473.8200000000001,2.8900000000000006,195.96,12,16.33,16.33,28720.52,498.7800000000001,71.79376457379739,2.1666666666666665,3.5453153704837725
10754,PERFECTA WINES,24273,991.3400000000004,66.0,737.5100000000003,7.310000000000008,125.4,12,10.45,10.45,28720.52,865.9400000000004,87.35045493977849,5.5,7.905422647527914
10754,PERFECTA WINES,24274,339.82000000000005,18.0,321.83000000000004,1.9800000000000006,309.6,24,12.9,12.9,28720.52,30.220000000000027,8.892943322935679,0.75,1.0976098191214472
10754,PERFECTA WINES,24275,266.85,15.0,266.85,1.6500000000000006,139.68,12,11.64,11.64,28720.52,127.17000000000002,47.655986509274875,1.25,1.910438144329897
10754,PERFECTA WINES,24341,909.87,13.0,489.93,1.4500000000000004,278.1,6,46.35,46.35,28720.52,631.77,69.43519403870883,2.1666666666666665,3.271736785329018
10754,PERFECTA WINES,24377,4635.709999999995,929.0,1042.9100000000014,46.32999999999998,4081.56,1204,3.39,3.39,28720.52,554.1499999999946,11.95394017313411,0.771594684385382,1.1357691666911658
10754,PERFECTA WINES,24495,944.73,27.0,594.83,1.5700000000000003,559.92,24,23.33,23.33,28720.52,384.81000000000006,40.73227271283859,1.125,1.6872588941277327
10754,PERFECTA WINES,24575,2694.2299999999987,77.0,1889.4600000000003,8.520000000000003,46.34,2,23.17,23.17,28720.52,2647.8899999999985,98.28002805996518,38.5,58.14048338368577
10754,PERFECTA WINES,24578,1472.67,33.0,1289.71,3.63,53.62,2,26.81,26.81,28720.52,1419.0500000000002,96.35899420779944,16.5,27.464938455800077
10754,PERFECTA WINES,24605,9712.34999999994,1165.0,3555.8799999999683,130.35000000000034,7289.619999999982,1378,5.29,5.29,28720.52,2422.7299999999586,24.944838272920286,0.8454281567489115,1.3323534011375031
10754,PERFECTA WINES,24606,14398.729999999918,1727.0,4674.619999999941,193.35000000000207,9584.14999999999,1861,5.15,5.15,28720.52,4814.579999999927,33.437532337921155,0.9279957012358947,1.5023481477230565
10754,PERFECTA WINES,24768,35705.670000000195,2233.0,15366.38999999982,249.1900000000039,24560.850000000013,2243,10.95,10.95,28720.52,11144.820000000182,31.213025830351654,0.9955416852429781,1.4537636116013972
10754,PERFECTA WINES,24771,20974.02000000001,1598.0,9957.41999999987,177.97000000000136,19242.519999999975,2222,8.66,8.66,28720.52,1731.5000000000364,8.255451267806722,0.7191719171917191,1.0899830167774303
10754,PERFECTA WINES,24791,367.8399999999999,16.0,137.94,1.79,248.48000000000002,16,15.53,15.53,28720.52,119.3599999999999,32.448890822096544,1.0,1.4803605924018026
10754,PERFECTA WINES,24792,574.7500000000001,25.0,229.90000000000003,2.8,432.04,28,15.43,15.43,28720.52,142.7100000000001,24.829926054806446,0.8928571428571429,1.330316637348394
10754,PERFECTA WINES,24858,3222.829999999997,217.0,675.5400000000003,24.339999999999986,2096.9099999999994,207,10.13,10.13,28720.52,1125.9199999999978,34.935755221342696,1.0483091787439613,1.5369424534195546
10754,PERFECTA WINES,24928,32049.35000000059,3565.0,14132.27999999971,397.93000000000956,22884.399999999903,3715,6.16,6.16,28720.52,9164.950000000688,28.596367789051946,0.9596231493943472,1.4004889793921067
10754,PERFECTA WINES,24929,3352.5999999999963,140.0,1505.3700000000003,15.619999999999992,1030.08,87,11.84,11.84,28720.52,2322.5199999999963,69.2751894052377,1.6091954022988506,3.2546986641814195
10754,PERFECTA WINES,25020,831.6800000000001,32.0,597.7700000000001,3.54,210.72,12,17.56,17.56,28720.52,620.96,74.66333205078877,2.6666666666666665,3.9468488990129083
10754,PERFECTA WINES,25156,649.87,13.0,549.89,1.4300000000000004,32.89,1,32.89,32.89,28720.52,616.98,94.93898779755952,13.0,19.75889328063241
10754,PERFECTA WINES,25157,2269.4899999999993,151.0,1295.1400000000006,16.79999999999998,1735.63,169,10.27,10.27,28720.52,533.8599999999992,23.52334665497532,0.893491124260355,1.3075885989525413
10754,PERFECTA WINES,25158,4866.759999999974,324.0,3455.6999999999807,35.829999999999906,1448.64,144,10.06,10.06,28720.52,3418.1199999999735,70.23399551241467,2.25,3.3595372211177197
10754,PERFECTA WINES,25159,1230.9200000000008,108.0,899.2100000000006,11.929999999999994,197.25,25,7.89,7.89,28720.52,1033.6700000000008,83.97540051343711,4.32,6.240405576679345
10754,PERFECTA WINES,25160,847.2700000000003,73.0,623.4600000000004,8.060000000000006,186.96,24,7.79,7.79,28720.52,660.3100000000003,77.93383455096959,3.0416666666666665,4.531824989302526
10754,PERFECTA WINES,25161,1410.650000000001,135.0,1009.0300000000008,14.93999999999999,394.5,50,7.89,7.89,28720.52,1016.150000000001,72.03416864565982,2.7,3.5757921419518404
10754,PERFECTA WINES,25162,2549.489999999999,51.0,1149.77,5.670000000000003,1940.5100000000002,59,32.89,32.89,28720.52,608.9799999999987,23.886345896630264,0.864406779661017,1.3138247161828585
10754,PERFECTA WINES,25190,2483.3099999999995,69.0,1403.6100000000001,7.680000000000002,1669.92,71,23.52,23.52,28720.52,813.3899999999994,32.75426748976163,0.971830985915493,1.4870832135671166
10754,PERFECTA WINES,25194,4349.439999999987,256.0,3024.2199999999884,28.309999999999942,4132.8,360,11.48,11.48,28720.52,216.63999999998668,4.980871100647149,0.7111111111111111,1.0524196670538102
10754,PERFECTA WINES,25197,34647.69000000001,231.0,3149.789999999999,25.939999999999994,24832.500000000004,250,99.33,99.33,28720.52,9815.190000000006,28.328555237015813,0.924,1.3952558139534885
10754,PERFECTA WINES,25201,5678.00999999998,299.0,3152.339999999988,33.179999999999936,4306.27,347,12.41,12.41,28720.52,1371.7399999999798,24.15881620497295,0.861671469740634,1.3185448195305867
10754,PERFECTA WINES,25253,2606.3699999999963,163.0,1774.8900000000008,9.459999999999994,1967.24,187,10.52,10.52,28720.52,639.1299999999962,24.521844557756463,0.8716577540106952,1.3248866432158741
10754,PERFECTA WINES,25256,4026.6299999999896,237.0,2293.649999999998,26.309999999999956,3762.8999999999996,339,11.1,11.1,28720.52,263.72999999999,6.5496457335288,0.6991150442477876,1.0700869010603498
10754,PERFECTA WINES,25258,3230.529999999988,267.0,2217.6699999999983,29.549999999999947,2938.64,337,8.72,8.72,28720.52,291.88999999998805,9.035359523050062,0.7922848664688428,1.0993282606920167
10754,PERFECTA WINES,25259,2472.7499999999977,225.0,1703.4500000000012,24.88999999999995,2389.33,337,7.09,7.09,28720.52,83.4199999999978,3.373571934081402,0.6676557863501483,1.0349135531718088
10754,PERFECTA WINES,25265,2794.3499999999976,65.0,1848.5700000000002,7.210000000000002,668.1500000000001,23,29.05,29.05,28720.52,2126.1999999999975,76.08925152539945,2.8260869565217392,4.182219561475712
10754,PERFECTA WINES,25335,2771.58,42.0,791.88,4.710000000000001,1041.84,24,43.41,43.41,28720.52,1729.74,62.409888944212334,1.75,2.660274130384704
10754,PERFECTA WINES,25381,1155.3200000000004,68.0,900.4700000000004,7.5000000000000036,69.84,6,11.64,11.64,28720.52,1085.4800000000005,93.95492158016827,11.333333333333334,16.542382588774345
10754,PERFECTA WINES,25383,1478.1900000000005,81.0,1043.4200000000003,8.970000000000008,980.98,77,12.74,12.74,28720.52,497.2100000000005,33.63640668655587,1.051948051948052,1.5068502925645788
10754,PERFECTA WINES,25415,4069.449999999987,255.0,2726.289999999992,28.239999999999938,1589.0000000000002,175,9.08,9.08,28720.52,2480.449999999987,60.95295433043765,1.457142857142857,2.561013215859022
10754,PERFECTA WINES,25444,655.84,16.0,327.92,1.78,645.8399999999999,23,28.08,28.08,28720.52,10.000000000000114,1.5247621371066287,0.6956521739130435,1.0154837111358852
10754,PERFECTA WINES,25515,19463.639999999952,2436.0,7031.199999999866,272.4300000000027,13324.919999999998,2436,5.47,5.47,28720.52,6138.719999999954,31.539424280350282,1.0,1.4606946983546585
10754,PERFECTA WINES,25748,901.59,41.0,153.93,4.61,622.21,43,14.47,14.47,28720.52,279.38,30.98747767832385,0.9534883720930233,1.4490123913148294
10754,PERFECTA WINES,26020,1253.3400000000004,66.0,1063.4400000000003,7.2800000000000065,1042.4399999999998,84,12.41,12.41,28720.52,210.90000000000055,16.82703815405241,0.7857142857142857,1.2023138022332227
10754,PERFECTA WINES,26354,3922.97999999999,302.0,1857.570000000001,33.62999999999994,3239.8199999999993,369,8.78,8.78,28720.52,683.1599999999908,17.414312588899065,0.8184281842818428,1.210863566494432
10754,PERFECTA WINES,26355,8092.769999999956,623.0,4013.909999999968,69.35999999999993,6611.339999999998,753,8.78,8.78,28720.52,1481.4299999999575,18.305598701062376,0.8273572377158035,1.2240740908802086
10754,PERFECTA WINES,26839,99.9,10.0,19.98,1.12,65.3,10,6.53,6.53,28720.52,34.60000000000001,34.634634634634644,1.0,1.529862174578867
10754,PERFECTA WINES,31541,26180.710000000152,1229.0,11982.3799999999,136.9500000000002,21644.89999999996,1646,13.15,13.15,28720.52,4535.8100000001905,17.32500761056581,0.7466585662211421,1.2095555997024796
10754,PERFECTA WINES,34982,588.6900000000002,31.0,493.7400000000001,3.42,430.43999999999994,34,12.66,12.66,28720.52,158.25000000000023,26.88172043010756,0.9117647058823529,1.3676470588235299
10754,PERFECTA WINES,35290,227.15,35.0,77.88,3.91,8.54,2,4.27,4.27,28720.52,218.61,96.24036979969183,17.5,26.598360655737707
10754,PERFECTA WINES,35480,419.7900000000001,21.0,319.84000000000003,2.3200000000000003,416.02,31,13.42,13.42,28720.52,3.7700000000000955,0.8980680816599002,0.6774193548387096,1.0090620643238308
10754,PERFECTA WINES,35755,1539.72,28.0,769.86,3.12,935.25,25,37.41,37.41,28720.52,604.47,39.25843659886213,1.12,1.6463191659983962
10754,PERFECTA WINES,35759,1264.77,23.0,549.9,2.5600000000000005,928.46,26,35.71,35.71,28720.52,336.30999999999995,26.590605406516598,0.8846153846153846,1.3622234668160178
10754,PERFECTA WINES,35990,5882.469999999999,53.0,998.91,5.960000000000001,3601.5,49,73.5,73.5,28720.52,2280.9699999999993,38.77571836320456,1.0816326530612246,1.633338886575038
10754,PERFECTA WINES,36059,1574.93,7.0,674.97,0.78,749.95,5,149.99,149.99,28720.52,824.98,52.382010629043826,1.4,2.1000466697779854
10754,PERFECTA WINES,36060,1629.95,5.0,977.97,0.56,869.32,4,217.33,217.33,28720.52,760.63,46.66584864566398,1.25,1.874971241890213
10754,PERFECTA WINES,36069,455.93999999999994,6.0,379.95,0.66,51.0,1,51.0,51.0,28720.52,404.93999999999994,88.81431767337807,6.0,8.94
10754,PERFECTA WINES,36071,1283.97,3.0,427.99,0.34,867.54,3,289.18,289.18,28720.52,416.43000000000006,32.43300077104605,1.0,1.4800124489937065
10754,PERFECTA WINES,36072,245.97,3.0,81.99,0.34,158.7,3,52.9,52.9,28720.52,87.27000000000001,35.47993657763142,1.0,1.549905482041588
10754,PERFECTA WINES,36075,2096.97,3.0,698.99,0.34,1426.5,3,475.5,475.5,28720.52,670.4699999999998,31.973275726405237,1.0,1.4700105152471081
10754,PERFECTA WINES,36079,737.91,9.0,245.96999999999997,1.01,108.6,2,54.3,54.3,28720.52,629.31,85.282758059926,4.5,6.79475138121547
10754,PERFECTA WINES,36080,6500.669999999999,33.0,2363.88,3.69,6030.450000000001,45,134.01,134.01,28720.52,470.21999999999844,7.233408248688189,0.7333333333333333,1.0779742805263286
10754,PERFECTA WINES,36081,7663.110000000001,39.0,1768.41,4.38,4844.88,36,134.58,134.58,28720.52,2818.2300000000005,36.776582875621,1.0833333333333333,1.5816924258185963
10754,PERFECTA WINES,36360,835.4200000000004,58.0,676.5300000000003,6.4,322.56,36,8.96,8.96,28720.52,512.8600000000004,61.38948074022649,1.6111111111111112,2.5899677579365092
10754,PERFECTA WINES,37046,40952.68000000021,2732.0,20011.65000000018,304.20000000000647,31984.529999999955,3221,9.93,9.93,28720.52,8968.150000000256,21.898811017985174,0.8481837938528407,1.2803902386560087
10754,PERFECTA WINES,37313,40445.83000000023,3717.0,23393.67000000072,412.9400000000145,35808.75,5305,6.75,6.75,28720.52,4637.080000000227,11.464914924480968,0.7006597549481621,1.1294957238105274
10754,PERFECTA WINES,37342,3449.539999999999,46.0,2474.6699999999987,5.080000000000001,2979.6,60,49.66,49.66,28720.52,469.93999999999915,13.623265710790402,0.7666666666666667,1.1577191569338163
10754,PERFECTA WINES,38102,1647.2500000000002,275.0,173.71000000000004,30.88,1435.9200000000003,372,3.86,3.86,28720.52,211.32999999999993,12.829260889361048,0.739247311827957,1.1471739372667
